image_id,filename,npz_index,domain_id,modality_group,corruption_type,corruption_family,corruption_severity,is_unseen_corruption,label
train_006811,train/images.npz,6811,domain_10,ct,none,generic,0,False,class_071
train_006812,train/images.npz,6812,domain_03,xray,blur,generic,1,False,class_014
train_006813,train/images.npz,6813,domain_08,ct,none,generic,0,False,class_053
train_006814,train/images.npz,6814,domain_10,ct,none,generic,0,False,class_077
train_006815,train/images.npz,6815,domain_09,3d_projection,none,generic,0,False,class_067
train_006816,train/images.npz,6816,domain_15,microscopy,none,generic,0,False,class_100
train_006817,train/images.npz,6817,domain_11,microscopy,contrast,generic,1,False,class_084
train_006818,train/images.npz,6818,domain_03,xray,blur,generic,1,False,class_015
train_006819,train/images.npz,6819,domain_07,ct,noise,generic,1,False,class_043
train_006820,train/images.npz,6820,domain_04,3d_projection,none,generic,0,False,class_027
train_006821,train/images.npz,6821,domain_05,3d_projection,none,generic,0,False,class_030
train_006822,train/images.npz,6822,domain_09,3d_projection,brightness,generic,1,False,class_064
train_006823,train/images.npz,6823,domain_07,ct,contrast,generic,1,False,class_037
train_006824,train/images.npz,6824,domain_07,ct,none,generic,0,False,class_041
train_006825,train/images.npz,6825,domain_16,3d_projection,noise,generic,1,False,class_106
train_006826,train/images.npz,6826,domain_13,retinal,contrast,generic,1,False,class_095
train_006827,train/images.npz,6827,domain_06,retinal,noise,generic,2,False,class_035
train_006828,train/images.npz,6828,domain_10,ct,none,generic,0,False,class_071
train_006829,train/images.npz,6829,domain_04,3d_projection,none,generic,0,False,class_028
train_006830,train/images.npz,6830,domain_04,3d_projection,brightness,generic,1,False,class_028
train_006831,train/images.npz,6831,domain_10,ct,noise,generic,1,False,class_070
train_006832,train/images.npz,6832,domain_15,microscopy,noise,generic,1,False,class_098
train_006833,train/images.npz,6833,domain_08,ct,none,generic,0,False,class_054
train_006834,train/images.npz,6834,domain_11,microscopy,none,generic,0,False,class_087
train_006835,train/images.npz,6835,domain_10,ct,blur,generic,2,False,class_070
train_006836,train/images.npz,6836,domain_09,3d_projection,none,generic,0,False,class_059
train_006837,train/images.npz,6837,domain_07,ct,contrast,generic,1,False,class_037
train_006838,train/images.npz,6838,domain_09,3d_projection,blur,generic,2,False,class_066
train_006839,train/images.npz,6839,domain_06,retinal,contrast,generic,1,False,class_032
train_006840,train/images.npz,6840,domain_15,microscopy,noise,generic,1,False,class_104
train_006841,train/images.npz,6841,domain_04,3d_projection,contrast,generic,1,False,class_029
train_006842,train/images.npz,6842,domain_08,ct,contrast,generic,2,False,class_055
train_006843,train/images.npz,6843,domain_11,microscopy,noise,generic,1,False,class_081
train_006844,train/images.npz,6844,domain_09,3d_projection,brightness,generic,2,False,class_062
train_006845,train/images.npz,6845,domain_06,retinal,noise,generic,1,False,class_034
train_006846,train/images.npz,6846,domain_07,ct,noise,generic,1,False,class_043
train_006847,train/images.npz,6847,domain_02,ultrasound,none,generic,0,False,class_011
train_006848,train/images.npz,6848,domain_10,ct,noise,generic,2,False,class_076
train_006849,train/images.npz,6849,domain_13,retinal,none,generic,0,False,class_094
train_006850,train/images.npz,6850,domain_08,ct,noise,generic,1,False,class_057
train_006851,train/images.npz,6851,domain_09,3d_projection,brightness,generic,1,False,class_067
train_006852,train/images.npz,6852,domain_11,microscopy,contrast,generic,1,False,class_088
train_006853,train/images.npz,6853,domain_09,3d_projection,none,generic,0,False,class_067
train_006854,train/images.npz,6854,domain_11,microscopy,blur,generic,1,False,class_084
train_006855,train/images.npz,6855,domain_11,microscopy,none,generic,0,False,class_085
train_006856,train/images.npz,6856,domain_02,ultrasound,none,generic,0,False,class_010
train_006857,train/images.npz,6857,domain_14,3d_projection,none,generic,0,False,class_096
train_006858,train/images.npz,6858,domain_15,microscopy,contrast,generic,2,False,class_103
train_006859,train/images.npz,6859,domain_15,microscopy,none,generic,0,False,class_102
train_006860,train/images.npz,6860,domain_07,ct,noise,generic,1,False,class_046
train_006861,train/images.npz,6861,domain_03,xray,brightness,generic,2,False,class_015
train_006862,train/images.npz,6862,domain_10,ct,blur,generic,1,False,class_072
train_006863,train/images.npz,6863,domain_08,ct,contrast,generic,2,False,class_048
train_006864,train/images.npz,6864,domain_07,ct,contrast,generic,1,False,class_039
train_006865,train/images.npz,6865,domain_02,ultrasound,noise,generic,1,False,class_011
train_006866,train/images.npz,6866,domain_07,ct,noise,generic,1,False,class_040
train_006867,train/images.npz,6867,domain_09,3d_projection,none,generic,0,False,class_063
train_006868,train/images.npz,6868,domain_15,microscopy,noise,generic,2,False,class_102
train_006869,train/images.npz,6869,domain_15,microscopy,noise,generic,2,False,class_098
train_006870,train/images.npz,6870,domain_03,xray,contrast,generic,1,False,class_015
train_006871,train/images.npz,6871,domain_10,ct,brightness,generic,1,False,class_075
train_006872,train/images.npz,6872,domain_03,xray,brightness,generic,1,False,class_021
train_006873,train/images.npz,6873,domain_01,microscopy,contrast,generic,1,False,class_008
train_006874,train/images.npz,6874,domain_09,3d_projection,none,generic,0,False,class_061
train_006875,train/images.npz,6875,domain_16,3d_projection,none,generic,0,False,class_106
train_006876,train/images.npz,6876,domain_09,3d_projection,none,generic,0,False,class_067
train_006877,train/images.npz,6877,domain_13,retinal,blur,generic,1,False,class_094
train_006878,train/images.npz,6878,domain_01,microscopy,blur,generic,1,False,class_007
train_006879,train/images.npz,6879,domain_03,xray,none,generic,0,False,class_014
train_006880,train/images.npz,6880,domain_11,microscopy,none,generic,0,False,class_081
train_006881,train/images.npz,6881,domain_03,xray,none,generic,0,False,class_015
train_006882,train/images.npz,6882,domain_04,3d_projection,noise,generic,1,False,class_028
train_006883,train/images.npz,6883,domain_07,ct,blur,generic,1,False,class_044
train_006884,train/images.npz,6884,domain_15,microscopy,contrast,generic,2,False,class_101
train_006885,train/images.npz,6885,domain_15,microscopy,contrast,generic,1,False,class_104
train_006886,train/images.npz,6886,domain_12,xray,brightness,generic,1,False,class_089
train_006887,train/images.npz,6887,domain_13,retinal,none,generic,0,False,class_093
train_006888,train/images.npz,6888,domain_01,microscopy,blur,generic,1,False,class_003
train_006889,train/images.npz,6889,domain_03,xray,none,generic,0,False,class_018
train_006890,train/images.npz,6890,domain_10,ct,contrast,generic,1,False,class_069
train_006891,train/images.npz,6891,domain_05,3d_projection,blur,generic,1,False,class_031
train_006892,train/images.npz,6892,domain_05,3d_projection,contrast,generic,1,False,class_031
train_006893,train/images.npz,6893,domain_08,ct,none,generic,0,False,class_047
train_006894,train/images.npz,6894,domain_11,microscopy,brightness,generic,2,False,class_084
train_006895,train/images.npz,6895,domain_00,3d_projection,none,generic,0,False,class_001
train_006896,train/images.npz,6896,domain_06,retinal,none,generic,0,False,class_034
train_006897,train/images.npz,6897,domain_05,3d_projection,noise,generic,2,False,class_030
train_006898,train/images.npz,6898,domain_15,microscopy,brightness,generic,1,False,class_104
train_006899,train/images.npz,6899,domain_15,microscopy,noise,generic,2,False,class_100
train_006900,train/images.npz,6900,domain_09,3d_projection,contrast,generic,2,False,class_061
train_006901,train/images.npz,6901,domain_09,3d_projection,none,generic,0,False,class_060
train_006902,train/images.npz,6902,domain_03,xray,brightness,generic,1,False,class_016
train_006903,train/images.npz,6903,domain_11,microscopy,noise,generic,1,False,class_082
train_006904,train/images.npz,6904,domain_07,ct,contrast,generic,1,False,class_044
train_006905,train/images.npz,6905,domain_03,xray,none,generic,0,False,class_015
train_006906,train/images.npz,6906,domain_00,3d_projection,brightness,generic,1,False,class_000
train_006907,train/images.npz,6907,domain_08,ct,none,generic,0,False,class_049
train_006908,train/images.npz,6908,domain_13,retinal,none,generic,0,False,class_092
train_006909,train/images.npz,6909,domain_03,xray,blur,generic,2,False,class_013
train_006910,train/images.npz,6910,domain_01,microscopy,none,generic,0,False,class_007
train_006911,train/images.npz,6911,domain_11,microscopy,noise,generic,1,False,class_086
train_006912,train/images.npz,6912,domain_06,retinal,none,generic,0,False,class_032
train_006913,train/images.npz,6913,domain_15,microscopy,none,generic,0,False,class_103
train_006914,train/images.npz,6914,domain_01,microscopy,contrast,generic,1,False,class_005
train_006915,train/images.npz,6915,domain_07,ct,none,generic,0,False,class_041
train_006916,train/images.npz,6916,domain_08,ct,none,generic,0,False,class_052
train_006917,train/images.npz,6917,domain_10,ct,none,generic,0,False,class_079
train_006918,train/images.npz,6918,domain_10,ct,contrast,generic,1,False,class_079
train_006919,train/images.npz,6919,domain_10,ct,none,generic,0,False,class_079
train_006920,train/images.npz,6920,domain_03,xray,blur,generic,1,False,class_015
train_006921,train/images.npz,6921,domain_10,ct,noise,generic,2,False,class_077
train_006922,train/images.npz,6922,domain_03,xray,blur,generic,2,False,class_025
train_006923,train/images.npz,6923,domain_07,ct,none,generic,0,False,class_036
train_006924,train/images.npz,6924,domain_13,retinal,contrast,generic,1,False,class_095
train_006925,train/images.npz,6925,domain_10,ct,brightness,generic,1,False,class_069
train_006926,train/images.npz,6926,domain_10,ct,contrast,generic,1,False,class_072
train_006927,train/images.npz,6927,domain_03,xray,none,generic,0,False,class_020
train_006928,train/images.npz,6928,domain_14,3d_projection,noise,generic,2,False,class_096
train_006929,train/images.npz,6929,domain_13,retinal,none,generic,0,False,class_091
train_006930,train/images.npz,6930,domain_09,3d_projection,noise,generic,1,False,class_067
train_006931,train/images.npz,6931,domain_11,microscopy,contrast,generic,1,False,class_084
train_006932,train/images.npz,6932,domain_10,ct,none,generic,0,False,class_079
train_006933,train/images.npz,6933,domain_14,3d_projection,contrast,generic,1,False,class_096
train_006934,train/images.npz,6934,domain_03,xray,none,generic,0,False,class_026
train_006935,train/images.npz,6935,domain_03,xray,none,generic,0,False,class_014
train_006936,train/images.npz,6936,domain_07,ct,blur,generic,1,False,class_043
train_006937,train/images.npz,6937,domain_15,microscopy,blur,generic,2,False,class_102
train_006938,train/images.npz,6938,domain_10,ct,contrast,generic,1,False,class_069
train_006939,train/images.npz,6939,domain_07,ct,none,generic,0,False,class_044
train_006940,train/images.npz,6940,domain_05,3d_projection,none,generic,0,False,class_031
train_006941,train/images.npz,6941,domain_07,ct,brightness,generic,1,False,class_041
train_006942,train/images.npz,6942,domain_10,ct,contrast,generic,1,False,class_071
train_006943,train/images.npz,6943,domain_15,microscopy,contrast,generic,1,False,class_099
train_006944,train/images.npz,6944,domain_13,retinal,none,generic,0,False,class_093
train_006945,train/images.npz,6945,domain_07,ct,contrast,generic,2,False,class_039
train_006946,train/images.npz,6946,domain_06,retinal,contrast,generic,2,False,class_034
train_006947,train/images.npz,6947,domain_03,xray,none,generic,0,False,class_016
train_006948,train/images.npz,6948,domain_07,ct,contrast,generic,1,False,class_036
train_006949,train/images.npz,6949,domain_07,ct,noise,generic,1,False,class_046
train_006950,train/images.npz,6950,domain_10,ct,brightness,generic,1,False,class_076
train_006951,train/images.npz,6951,domain_02,ultrasound,none,generic,0,False,class_011
train_006952,train/images.npz,6952,domain_00,3d_projection,noise,generic,1,False,class_000
train_006953,train/images.npz,6953,domain_15,microscopy,none,generic,0,False,class_100
train_006954,train/images.npz,6954,domain_15,microscopy,noise,generic,1,False,class_101
train_006955,train/images.npz,6955,domain_08,ct,none,generic,0,False,class_054
train_006956,train/images.npz,6956,domain_08,ct,none,generic,0,False,class_052
train_006957,train/images.npz,6957,domain_07,ct,none,generic,0,False,class_046
train_006958,train/images.npz,6958,domain_01,microscopy,none,generic,0,False,class_003
train_006959,train/images.npz,6959,domain_13,retinal,none,generic,0,False,class_093
train_006960,train/images.npz,6960,domain_03,xray,contrast,generic,1,False,class_018
train_006961,train/images.npz,6961,domain_05,3d_projection,contrast,generic,2,False,class_030
train_006962,train/images.npz,6962,domain_01,microscopy,noise,generic,2,False,class_006
train_006963,train/images.npz,6963,domain_07,ct,none,generic,0,False,class_041
train_006964,train/images.npz,6964,domain_03,xray,brightness,generic,1,False,class_020
train_006965,train/images.npz,6965,domain_10,ct,contrast,generic,1,False,class_074
train_006966,train/images.npz,6966,domain_03,xray,blur,generic,1,False,class_021
train_006967,train/images.npz,6967,domain_02,ultrasound,brightness,generic,1,False,class_010
train_006968,train/images.npz,6968,domain_15,microscopy,none,generic,0,False,class_103
train_006969,train/images.npz,6969,domain_07,ct,none,generic,0,False,class_043
train_006970,train/images.npz,6970,domain_10,ct,none,generic,0,False,class_073
train_006971,train/images.npz,6971,domain_07,ct,noise,generic,2,False,class_043
train_006972,train/images.npz,6972,domain_08,ct,contrast,generic,1,False,class_055
train_006973,train/images.npz,6973,domain_09,3d_projection,noise,generic,1,False,class_059
train_006974,train/images.npz,6974,domain_11,microscopy,none,generic,0,False,class_083
train_006975,train/images.npz,6975,domain_01,microscopy,contrast,generic,1,False,class_008
train_006976,train/images.npz,6976,domain_03,xray,none,generic,0,False,class_017
train_006977,train/images.npz,6977,domain_09,3d_projection,noise,generic,2,False,class_062
train_006978,train/images.npz,6978,domain_09,3d_projection,none,generic,0,False,class_066
train_006979,train/images.npz,6979,domain_09,3d_projection,none,generic,0,False,class_068
train_006980,train/images.npz,6980,domain_08,ct,brightness,generic,1,False,class_048
train_006981,train/images.npz,6981,domain_11,microscopy,contrast,generic,2,False,class_085
train_006982,train/images.npz,6982,domain_06,retinal,none,generic,0,False,class_035
train_006983,train/images.npz,6983,domain_07,ct,blur,generic,1,False,class_042
train_006984,train/images.npz,6984,domain_04,3d_projection,brightness,generic,1,False,class_028
train_006985,train/images.npz,6985,domain_04,3d_projection,blur,generic,1,False,class_028
train_006986,train/images.npz,6986,domain_11,microscopy,none,generic,0,False,class_080
train_006987,train/images.npz,6987,domain_04,3d_projection,contrast,generic,1,False,class_027
train_006988,train/images.npz,6988,domain_03,xray,noise,generic,1,False,class_021
train_006989,train/images.npz,6989,domain_06,retinal,none,generic,0,False,class_035
train_006990,train/images.npz,6990,domain_03,xray,contrast,generic,1,False,class_012
train_006991,train/images.npz,6991,domain_01,microscopy,none,generic,0,False,class_006
train_006992,train/images.npz,6992,domain_06,retinal,brightness,generic,1,False,class_035
train_006993,train/images.npz,6993,domain_10,ct,noise,generic,1,False,class_074
train_006994,train/images.npz,6994,domain_16,3d_projection,none,generic,0,False,class_106
train_006995,train/images.npz,6995,domain_03,xray,none,generic,0,False,class_021
train_006996,train/images.npz,6996,domain_01,microscopy,contrast,generic,1,False,class_005
train_006997,train/images.npz,6997,domain_05,3d_projection,contrast,generic,1,False,class_031
train_006998,train/images.npz,6998,domain_01,microscopy,none,generic,0,False,class_002
train_006999,train/images.npz,6999,domain_07,ct,noise,generic,2,False,class_040
train_007000,train/images.npz,7000,domain_11,microscopy,noise,generic,1,False,class_083
train_007001,train/images.npz,7001,domain_00,3d_projection,blur,generic,1,False,class_000
train_007002,train/images.npz,7002,domain_07,ct,none,generic,0,False,class_041
train_007003,train/images.npz,7003,domain_03,xray,noise,generic,2,False,class_014
train_007004,train/images.npz,7004,domain_03,xray,none,generic,0,False,class_026
train_007005,train/images.npz,7005,domain_03,xray,none,generic,0,False,class_026
train_007006,train/images.npz,7006,domain_06,retinal,none,generic,0,False,class_032
train_007007,train/images.npz,7007,domain_03,xray,brightness,generic,1,False,class_024
train_007008,train/images.npz,7008,domain_03,xray,none,generic,0,False,class_021
train_007009,train/images.npz,7009,domain_07,ct,contrast,generic,2,False,class_045
train_007010,train/images.npz,7010,domain_01,microscopy,none,generic,0,False,class_007
train_007011,train/images.npz,7011,domain_11,microscopy,brightness,generic,2,False,class_085
train_007012,train/images.npz,7012,domain_00,3d_projection,brightness,generic,1,False,class_000
train_007013,train/images.npz,7013,domain_03,xray,blur,generic,2,False,class_016
train_007014,train/images.npz,7014,domain_03,xray,none,generic,0,False,class_017
train_007015,train/images.npz,7015,domain_09,3d_projection,none,generic,0,False,class_064
train_007016,train/images.npz,7016,domain_15,microscopy,none,generic,0,False,class_098
train_007017,train/images.npz,7017,domain_11,microscopy,blur,generic,1,False,class_086
train_007018,train/images.npz,7018,domain_10,ct,noise,generic,2,False,class_069
train_007019,train/images.npz,7019,domain_09,3d_projection,none,generic,0,False,class_060
train_007020,train/images.npz,7020,domain_11,microscopy,none,generic,0,False,class_081
train_007021,train/images.npz,7021,domain_12,xray,none,generic,0,False,class_089
train_007022,train/images.npz,7022,domain_08,ct,none,generic,0,False,class_052
train_007023,train/images.npz,7023,domain_09,3d_projection,noise,generic,1,False,class_061
train_007024,train/images.npz,7024,domain_12,xray,none,generic,0,False,class_090
train_007025,train/images.npz,7025,domain_16,3d_projection,contrast,generic,1,False,class_106
train_007026,train/images.npz,7026,domain_07,ct,none,generic,0,False,class_042
train_007027,train/images.npz,7027,domain_09,3d_projection,blur,generic,2,False,class_062
train_007028,train/images.npz,7028,domain_03,xray,brightness,generic,2,False,class_021
train_007029,train/images.npz,7029,domain_15,microscopy,none,generic,0,False,class_101
train_007030,train/images.npz,7030,domain_08,ct,none,generic,0,False,class_056
train_007031,train/images.npz,7031,domain_08,ct,blur,generic,1,False,class_055
train_007032,train/images.npz,7032,domain_03,xray,none,generic,0,False,class_018
train_007033,train/images.npz,7033,domain_09,3d_projection,noise,generic,1,False,class_063
train_007034,train/images.npz,7034,domain_00,3d_projection,none,generic,0,False,class_000
train_007035,train/images.npz,7035,domain_03,xray,none,generic,0,False,class_017
train_007036,train/images.npz,7036,domain_08,ct,noise,generic,2,False,class_054
train_007037,train/images.npz,7037,domain_04,3d_projection,blur,generic,2,False,class_029
train_007038,train/images.npz,7038,domain_11,microscopy,none,generic,0,False,class_088
train_007039,train/images.npz,7039,domain_01,microscopy,none,generic,0,False,class_002
train_007040,train/images.npz,7040,domain_11,microscopy,contrast,generic,1,False,class_088
train_007041,train/images.npz,7041,domain_07,ct,noise,generic,1,False,class_044
train_007042,train/images.npz,7042,domain_08,ct,noise,generic,1,False,class_055
train_007043,train/images.npz,7043,domain_15,microscopy,contrast,generic,2,False,class_104
train_007044,train/images.npz,7044,domain_15,microscopy,none,generic,0,False,class_105
train_007045,train/images.npz,7045,domain_10,ct,noise,generic,2,False,class_076
train_007046,train/images.npz,7046,domain_03,xray,noise,generic,1,False,class_016
train_007047,train/images.npz,7047,domain_03,xray,contrast,generic,1,False,class_025
train_007048,train/images.npz,7048,domain_08,ct,noise,generic,2,False,class_057
train_007049,train/images.npz,7049,domain_03,xray,noise,generic,1,False,class_023
train_007050,train/images.npz,7050,domain_07,ct,none,generic,0,False,class_039
train_007051,train/images.npz,7051,domain_03,xray,none,generic,0,False,class_014
train_007052,train/images.npz,7052,domain_04,3d_projection,none,generic,0,False,class_028
train_007053,train/images.npz,7053,domain_12,xray,contrast,generic,1,False,class_089
train_007054,train/images.npz,7054,domain_03,xray,contrast,generic,2,False,class_013
train_007055,train/images.npz,7055,domain_10,ct,blur,generic,1,False,class_076
train_007056,train/images.npz,7056,domain_10,ct,contrast,generic,1,False,class_072
train_007057,train/images.npz,7057,domain_13,retinal,contrast,generic,1,False,class_091
train_007058,train/images.npz,7058,domain_03,xray,contrast,generic,2,False,class_012
train_007059,train/images.npz,7059,domain_03,xray,none,generic,0,False,class_024
train_007060,train/images.npz,7060,domain_00,3d_projection,blur,generic,1,False,class_001
train_007061,train/images.npz,7061,domain_03,xray,none,generic,0,False,class_017
train_007062,train/images.npz,7062,domain_06,retinal,none,generic,0,False,class_035
train_007063,train/images.npz,7063,domain_15,microscopy,noise,generic,2,False,class_098
train_007064,train/images.npz,7064,domain_01,microscopy,blur,generic,2,False,class_003
train_007065,train/images.npz,7065,domain_01,microscopy,blur,generic,1,False,class_004
train_007066,train/images.npz,7066,domain_07,ct,brightness,generic,1,False,class_040
train_007067,train/images.npz,7067,domain_03,xray,contrast,generic,1,False,class_017
train_007068,train/images.npz,7068,domain_03,xray,noise,generic,2,False,class_020
train_007069,train/images.npz,7069,domain_03,xray,none,generic,0,False,class_013
train_007070,train/images.npz,7070,domain_03,xray,none,generic,0,False,class_024
train_007071,train/images.npz,7071,domain_13,retinal,noise,generic,2,False,class_094
train_007072,train/images.npz,7072,domain_03,xray,blur,generic,1,False,class_012
train_007073,train/images.npz,7073,domain_11,microscopy,noise,generic,1,False,class_083
train_007074,train/images.npz,7074,domain_04,3d_projection,brightness,generic,1,False,class_029
train_007075,train/images.npz,7075,domain_03,xray,noise,generic,1,False,class_021
train_007076,train/images.npz,7076,domain_10,ct,brightness,generic,1,False,class_070
train_007077,train/images.npz,7077,domain_08,ct,blur,generic,2,False,class_049
train_007078,train/images.npz,7078,domain_01,microscopy,noise,generic,2,False,class_006
train_007079,train/images.npz,7079,domain_09,3d_projection,blur,generic,1,False,class_068
train_007080,train/images.npz,7080,domain_11,microscopy,brightness,generic,1,False,class_086
train_007081,train/images.npz,7081,domain_11,microscopy,none,generic,0,False,class_087
train_007082,train/images.npz,7082,domain_03,xray,none,generic,0,False,class_026
train_007083,train/images.npz,7083,domain_07,ct,brightness,generic,1,False,class_045
train_007084,train/images.npz,7084,domain_06,retinal,none,generic,0,False,class_032
train_007085,train/images.npz,7085,domain_10,ct,none,generic,0,False,class_072
train_007086,train/images.npz,7086,domain_06,retinal,noise,generic,2,False,class_034
train_007087,train/images.npz,7087,domain_06,retinal,blur,generic,1,False,class_034
train_007088,train/images.npz,7088,domain_09,3d_projection,none,generic,0,False,class_068
train_007089,train/images.npz,7089,domain_07,ct,contrast,generic,1,False,class_036
train_007090,train/images.npz,7090,domain_10,ct,none,generic,0,False,class_070
train_007091,train/images.npz,7091,domain_03,xray,none,generic,0,False,class_017
train_007092,train/images.npz,7092,domain_08,ct,none,generic,0,False,class_050
train_007093,train/images.npz,7093,domain_15,microscopy,none,generic,0,False,class_100
train_007094,train/images.npz,7094,domain_03,xray,none,generic,0,False,class_026
train_007095,train/images.npz,7095,domain_03,xray,contrast,generic,1,False,class_022
train_007096,train/images.npz,7096,domain_05,3d_projection,noise,generic,1,False,class_030
train_007097,train/images.npz,7097,domain_13,retinal,blur,generic,1,False,class_091
train_007098,train/images.npz,7098,domain_10,ct,brightness,generic,1,False,class_076
train_007099,train/images.npz,7099,domain_15,microscopy,none,generic,0,False,class_098
train_007100,train/images.npz,7100,domain_09,3d_projection,contrast,generic,1,False,class_060
train_007101,train/images.npz,7101,domain_08,ct,none,generic,0,False,class_054
train_007102,train/images.npz,7102,domain_07,ct,brightness,generic,1,False,class_038
train_007103,train/images.npz,7103,domain_08,ct,contrast,generic,1,False,class_050
train_007104,train/images.npz,7104,domain_10,ct,noise,generic,1,False,class_076
train_007105,train/images.npz,7105,domain_08,ct,noise,generic,1,False,class_051
train_007106,train/images.npz,7106,domain_09,3d_projection,none,generic,0,False,class_065
train_007107,train/images.npz,7107,domain_03,xray,blur,generic,1,False,class_022
train_007108,train/images.npz,7108,domain_01,microscopy,none,generic,0,False,class_008
train_007109,train/images.npz,7109,domain_08,ct,none,generic,0,False,class_047
train_007110,train/images.npz,7110,domain_10,ct,contrast,generic,2,False,class_076
train_007111,train/images.npz,7111,domain_03,xray,none,generic,0,False,class_014
train_007112,train/images.npz,7112,domain_11,microscopy,noise,generic,2,False,class_080
train_007113,train/images.npz,7113,domain_03,xray,noise,generic,1,False,class_017
train_007114,train/images.npz,7114,domain_07,ct,noise,generic,1,False,class_036
train_007115,train/images.npz,7115,domain_09,3d_projection,none,generic,0,False,class_068
train_007116,train/images.npz,7116,domain_10,ct,contrast,generic,1,False,class_074
train_007117,train/images.npz,7117,domain_10,ct,none,generic,0,False,class_078
train_007118,train/images.npz,7118,domain_15,microscopy,none,generic,0,False,class_105
train_007119,train/images.npz,7119,domain_01,microscopy,none,generic,0,False,class_008
train_007120,train/images.npz,7120,domain_10,ct,brightness,generic,1,False,class_075
train_007121,train/images.npz,7121,domain_16,3d_projection,noise,generic,1,False,class_106
train_007122,train/images.npz,7122,domain_10,ct,none,generic,0,False,class_073
train_007123,train/images.npz,7123,domain_03,xray,none,generic,0,False,class_026
train_007124,train/images.npz,7124,domain_13,retinal,none,generic,0,False,class_093
train_007125,train/images.npz,7125,domain_14,3d_projection,none,generic,0,False,class_096
train_007126,train/images.npz,7126,domain_03,xray,contrast,generic,1,False,class_020
train_007127,train/images.npz,7127,domain_11,microscopy,none,generic,0,False,class_082
train_007128,train/images.npz,7128,domain_10,ct,noise,generic,1,False,class_073
train_007129,train/images.npz,7129,domain_09,3d_projection,none,generic,0,False,class_061
train_007130,train/images.npz,7130,domain_11,microscopy,none,generic,0,False,class_081
train_007131,train/images.npz,7131,domain_01,microscopy,none,generic,0,False,class_009
train_007132,train/images.npz,7132,domain_03,xray,noise,generic,2,False,class_016
train_007133,train/images.npz,7133,domain_07,ct,none,generic,0,False,class_046
train_007134,train/images.npz,7134,domain_03,xray,blur,generic,1,False,class_023
train_007135,train/images.npz,7135,domain_02,ultrasound,none,generic,0,False,class_010
train_007136,train/images.npz,7136,domain_09,3d_projection,none,generic,0,False,class_059
train_007137,train/images.npz,7137,domain_11,microscopy,noise,generic,1,False,class_082
train_007138,train/images.npz,7138,domain_15,microscopy,none,generic,0,False,class_098
train_007139,train/images.npz,7139,domain_06,retinal,none,generic,0,False,class_033
train_007140,train/images.npz,7140,domain_11,microscopy,none,generic,0,False,class_085
train_007141,train/images.npz,7141,domain_10,ct,brightness,generic,1,False,class_075
train_007142,train/images.npz,7142,domain_10,ct,none,generic,0,False,class_073
train_007143,train/images.npz,7143,domain_08,ct,contrast,generic,1,False,class_052
train_007144,train/images.npz,7144,domain_15,microscopy,contrast,generic,1,False,class_102
train_007145,train/images.npz,7145,domain_15,microscopy,contrast,generic,1,False,class_104
train_007146,train/images.npz,7146,domain_09,3d_projection,none,generic,0,False,class_061
train_007147,train/images.npz,7147,domain_09,3d_projection,blur,generic,1,False,class_068
train_007148,train/images.npz,7148,domain_09,3d_projection,none,generic,0,False,class_063
train_007149,train/images.npz,7149,domain_11,microscopy,contrast,generic,1,False,class_082
train_007150,train/images.npz,7150,domain_12,xray,noise,generic,1,False,class_090
train_007151,train/images.npz,7151,domain_11,microscopy,contrast,generic,1,False,class_086
train_007152,train/images.npz,7152,domain_06,retinal,none,generic,0,False,class_032
train_007153,train/images.npz,7153,domain_08,ct,contrast,generic,2,False,class_054
train_007154,train/images.npz,7154,domain_01,microscopy,noise,generic,2,False,class_007
train_007155,train/images.npz,7155,domain_07,ct,noise,generic,2,False,class_036
train_007156,train/images.npz,7156,domain_15,microscopy,brightness,generic,1,False,class_100
train_007157,train/images.npz,7157,domain_10,ct,none,generic,0,False,class_070
train_007158,train/images.npz,7158,domain_02,ultrasound,noise,generic,1,False,class_011
train_007159,train/images.npz,7159,domain_01,microscopy,noise,generic,1,False,class_008
train_007160,train/images.npz,7160,domain_09,3d_projection,none,generic,0,False,class_068
train_007161,train/images.npz,7161,domain_03,xray,none,generic,0,False,class_015
train_007162,train/images.npz,7162,domain_07,ct,noise,generic,1,False,class_044
train_007163,train/images.npz,7163,domain_03,xray,none,generic,0,False,class_018
train_007164,train/images.npz,7164,domain_09,3d_projection,blur,generic,1,False,class_066
train_007165,train/images.npz,7165,domain_08,ct,brightness,generic,1,False,class_049
train_007166,train/images.npz,7166,domain_06,retinal,none,generic,0,False,class_033
train_007167,train/images.npz,7167,domain_01,microscopy,none,generic,0,False,class_008
train_007168,train/images.npz,7168,domain_08,ct,brightness,generic,1,False,class_050
train_007169,train/images.npz,7169,domain_03,xray,none,generic,0,False,class_015
train_007170,train/images.npz,7170,domain_09,3d_projection,none,generic,0,False,class_059
train_007171,train/images.npz,7171,domain_07,ct,none,generic,0,False,class_039
train_007172,train/images.npz,7172,domain_15,microscopy,contrast,generic,2,False,class_104
train_007173,train/images.npz,7173,domain_15,microscopy,brightness,generic,2,False,class_102
train_007174,train/images.npz,7174,domain_03,xray,noise,generic,1,False,class_021
train_007175,train/images.npz,7175,domain_15,microscopy,none,generic,0,False,class_105
train_007176,train/images.npz,7176,domain_07,ct,none,generic,0,False,class_039
